Industry Sector,NAICS sector code,Claim Location,Age Group,year,#Allowed lost time claims,Region
Transportation,48-49,Manitoulin,65+,2016,2,Northern Ontario
Transportation,48-49,Manitoulin,20-24,2017,0,Northern Ontario
Transportation,48-49,Manitoulin,25-29,2017,0,Northern Ontario
Transportation,48-49,Manitoulin,30-34,2017,1,Northern Ontario
Transportation,48-49,Manitoulin,35-39,2017,0,Northern Ontario
Transportation,48-49,Manitoulin,40-44,2017,1,Northern Ontario
Transportation,48-49,Manitoulin,45-49,2017,0,Northern Ontario
Transportation,48-49,Manitoulin,50-54,2017,1,Northern Ontario
Transportation,48-49,Manitoulin,55-59,2017,0,Northern Ontario
Transportation,48-49,Manitoulin,60-64,2017,1,Northern Ontario
Transportation,48-49,Manitoulin,65+,2017,0,Northern Ontario
Transportation,48-49,Manitoulin,20-24,2018,0,Northern Ontario
Transportation,48-49,Manitoulin,25-29,2018,0,Northern Ontario
Transportation,48-49,Manitoulin,30-34,2018,0,Northern Ontario
Transportation,48-49,Manitoulin,35-39,2018,2,Northern Ontario
Transportation,48-49,Manitoulin,40-44,2018,0,Northern Ontario
Transportation,48-49,Manitoulin,45-49,2018,0,Northern Ontario
Transportation,48-49,Manitoulin,50-54,2018,1,Northern Ontario
Transportation,48-49,Manitoulin,55-59,2018,0,Northern Ontario
Transportation,48-49,Manitoulin,60-64,2018,0,Northern Ontario
Transportation,48-49,Manitoulin,65+,2018,1,Northern Ontario
Transportation,48-49,Manitoulin,20-24,2019,1,Northern Ontario
Transportation,48-49,Manitoulin,25-29,2019,0,Northern Ontario
Transportation,48-49,Manitoulin,30-34,2019,0,Northern Ontario
Transportation,48-49,Manitoulin,35-39,2019,0,Northern Ontario
Transportation,48-49,Manitoulin,40-44,2019,0,Northern Ontario
Transportation,48-49,Manitoulin,45-49,2019,1,Northern Ontario
Transportation,48-49,Manitoulin,50-54,2019,0,Northern Ontario
Transportation,48-49,Manitoulin,55-59,2019,1,Northern Ontario
Transportation,48-49,Manitoulin,60-64,2019,0,Northern Ontario
Transportation,48-49,Manitoulin,65+,2019,1,Northern Ontario
Transportation,48-49,Middlesex,15-19,2015,2,Southwestern Ontario
Transportation,48-49,Middlesex,20-24,2015,17,Southwestern Ontario
Transportation,48-49,Middlesex,25-29,2015,8,Southwestern Ontario
Transportation,48-49,Middlesex,30-34,2015,11,Southwestern Ontario
Transportation,48-49,Middlesex,35-39,2015,18,Southwestern Ontario
Transportation,48-49,Middlesex,40-44,2015,24,Southwestern Ontario
Transportation,48-49,Middlesex,45-49,2015,23,Southwestern Ontario
Transportation,48-49,Middlesex,50-54,2015,28,Southwestern Ontario
Transportation,48-49,Middlesex,55-59,2015,31,Southwestern Ontario
Transportation,48-49,Middlesex,60-64,2015,12,Southwestern Ontario
Transportation,48-49,Middlesex,65+,2015,5,Southwestern Ontario
Transportation,48-49,Middlesex,Not Available,2015,1,Southwestern Ontario
Transportation,48-49,Middlesex,15-19,2016,5,Southwestern Ontario
Transportation,48-49,Middlesex,20-24,2016,15,Southwestern Ontario
Transportation,48-49,Middlesex,25-29,2016,19,Southwestern Ontario
Transportation,48-49,Middlesex,30-34,2016,13,Southwestern Ontario
Transportation,48-49,Middlesex,35-39,2016,12,Southwestern Ontario
Transportation,48-49,Middlesex,40-44,2016,33,Southwestern Ontario
Transportation,48-49,Middlesex,45-49,2016,23,Southwestern Ontario
Transportation,48-49,Middlesex,50-54,2016,27,Southwestern Ontario
Transportation,48-49,Middlesex,55-59,2016,27,Southwestern Ontario
Transportation,48-49,Middlesex,60-64,2016,17,Southwestern Ontario
Transportation,48-49,Middlesex,65+,2016,6,Southwestern Ontario
Transportation,48-49,Middlesex,Not Available,2016,0,Southwestern Ontario
Transportation,48-49,Middlesex,15-19,2017,5,Southwestern Ontario
Transportation,48-49,Middlesex,20-24,2017,16,Southwestern Ontario
Transportation,48-49,Middlesex,25-29,2017,20,Southwestern Ontario
Transportation,48-49,Middlesex,30-34,2017,21,Southwestern Ontario
Transportation,48-49,Middlesex,35-39,2017,19,Southwestern Ontario
Transportation,48-49,Middlesex,40-44,2017,27,Southwestern Ontario
Transportation,48-49,Middlesex,45-49,2017,34,Southwestern Ontario
Transportation,48-49,Middlesex,50-54,2017,43,Southwestern Ontario
Transportation,48-49,Middlesex,55-59,2017,20,Southwestern Ontario
Transportation,48-49,Middlesex,60-64,2017,28,Southwestern Ontario
Transportation,48-49,Middlesex,65+,2017,10,Southwestern Ontario
Transportation,48-49,Middlesex,Not Available,2017,0,Southwestern Ontario
Transportation,48-49,Middlesex,15-19,2018,6,Southwestern Ontario
Transportation,48-49,Middlesex,20-24,2018,27,Southwestern Ontario
Transportation,48-49,Middlesex,25-29,2018,27,Southwestern Ontario
Transportation,48-49,Middlesex,30-34,2018,18,Southwestern Ontario
Transportation,48-49,Middlesex,35-39,2018,28,Southwestern Ontario
Transportation,48-49,Middlesex,40-44,2018,23,Southwestern Ontario
Transportation,48-49,Middlesex,45-49,2018,32,Southwestern Ontario
Transportation,48-49,Middlesex,50-54,2018,22,Southwestern Ontario
Transportation,48-49,Middlesex,55-59,2018,38,Southwestern Ontario
Transportation,48-49,Middlesex,60-64,2018,21,Southwestern Ontario
Transportation,48-49,Middlesex,65+,2018,13,Southwestern Ontario
Transportation,48-49,Middlesex,Not Available,2018,0,Southwestern Ontario
Transportation,48-49,Middlesex,15-19,2019,4,Southwestern Ontario
Transportation,48-49,Middlesex,20-24,2019,28,Southwestern Ontario
Transportation,48-49,Middlesex,25-29,2019,32,Southwestern Ontario
Transportation,48-49,Middlesex,30-34,2019,13,Southwestern Ontario
Transportation,48-49,Middlesex,35-39,2019,21,Southwestern Ontario
Transportation,48-49,Middlesex,40-44,2019,28,Southwestern Ontario
Transportation,48-49,Middlesex,45-49,2019,30,Southwestern Ontario
Transportation,48-49,Middlesex,50-54,2019,23,Southwestern Ontario
Transportation,48-49,Middlesex,55-59,2019,39,Southwestern Ontario
Transportation,48-49,Middlesex,60-64,2019,22,Southwestern Ontario
Transportation,48-49,Middlesex,65+,2019,7,Southwestern Ontario
Transportation,48-49,Middlesex,Not Available,2019,0,Southwestern Ontario
Transportation,48-49,Muskoka,15-19,2015,1,Northern Ontario
Transportation,48-49,Muskoka,20-24,2015,1,Northern Ontario
Transportation,48-49,Muskoka,25-29,2015,2,Northern Ontario
Transportation,48-49,Muskoka,30-34,2015,2,Northern Ontario
Transportation,48-49,Muskoka,35-39,2015,1,Northern Ontario
Transportation,48-49,Muskoka,40-44,2015,1,Northern Ontario
Transportation,48-49,Muskoka,45-49,2015,2,Northern Ontario
Transportation,48-49,Muskoka,50-54,2015,2,Northern Ontario
Transportation,48-49,Muskoka,55-59,2015,4,Northern Ontario
Transportation,48-49,Muskoka,60-64,2015,3,Northern Ontario
Transportation,48-49,Muskoka,65+,2015,3,Northern Ontario
Transportation,48-49,Muskoka,15-19,2016,3,Northern Ontario
Transportation,48-49,Muskoka,20-24,2016,2,Northern Ontario
Transportation,48-49,Muskoka,25-29,2016,1,Northern Ontario
Transportation,48-49,Muskoka,30-34,2016,1,Northern Ontario
Transportation,48-49,Muskoka,35-39,2016,3,Northern Ontario
Transportation,48-49,Muskoka,40-44,2016,2,Northern Ontario
Transportation,48-49,Muskoka,45-49,2016,5,Northern Ontario
Transportation,48-49,Muskoka,50-54,2016,2,Northern Ontario
Transportation,48-49,Muskoka,55-59,2016,4,Northern Ontario
Transportation,48-49,Muskoka,60-64,2016,3,Northern Ontario
Transportation,48-49,Muskoka,65+,2016,2,Northern Ontario
Transportation,48-49,Muskoka,15-19,2017,0,Northern Ontario
Transportation,48-49,Muskoka,20-24,2017,2,Northern Ontario
Transportation,48-49,Muskoka,25-29,2017,0,Northern Ontario
Transportation,48-49,Muskoka,30-34,2017,2,Northern Ontario
Transportation,48-49,Muskoka,35-39,2017,3,Northern Ontario
Transportation,48-49,Muskoka,40-44,2017,1,Northern Ontario
Transportation,48-49,Muskoka,45-49,2017,3,Northern Ontario
Transportation,48-49,Muskoka,50-54,2017,0,Northern Ontario
Transportation,48-49,Muskoka,55-59,2017,2,Northern Ontario
Transportation,48-49,Muskoka,60-64,2017,5,Northern Ontario
Transportation,48-49,Muskoka,65+,2017,1,Northern Ontario
Transportation,48-49,Muskoka,15-19,2018,1,Northern Ontario
Transportation,48-49,Muskoka,20-24,2018,3,Northern Ontario
Transportation,48-49,Muskoka,25-29,2018,1,Northern Ontario
Transportation,48-49,Muskoka,30-34,2018,2,Northern Ontario
Transportation,48-49,Muskoka,35-39,2018,1,Northern Ontario
Transportation,48-49,Muskoka,40-44,2018,4,Northern Ontario
Transportation,48-49,Muskoka,45-49,2018,4,Northern Ontario
Transportation,48-49,Muskoka,50-54,2018,5,Northern Ontario
Transportation,48-49,Muskoka,55-59,2018,6,Northern Ontario
